Date,product,category,retailer_id,temperature_f,humidity_pct,weather_condition,holiday,discount_pct,unit_price,sales_volume,stock_quantity,reorder_level,reorder_quantity
11/23/2025,Crabs,Seafood,R002,52.9,69.9,Sunny,,0,18.96,29,75,25,75
11/23/2025,Salmon,Seafood,R002,52.9,69.9,Sunny,,0,14.93,38,85,25,75
11/23/2025,Cod,Seafood,R004,52.9,69.9,Sunny,,0,15,34,51,25,75
11/23/2025,Icecream,Frozen,R003,52.9,69.9,Sunny,,0,5.44,68,196,50,150
11/23/2025,Appetizers,Frozen,R004,52.9,69.9,Sunny,,0,4.17,61,89,50,150
11/23/2025,Fruits and Berries,Frozen,R004,52.9,69.9,Sunny,,0,5.66,61,172,50,150
11/23/2025,Meals and Sides,Frozen,R001,52.9,69.9,Sunny,,0.16,7.32,80,150,50,150
11/23/2025,Pizza,Frozen,R005,52.9,69.9,Sunny,,0,8.71,62,165,50,150
11/23/2025,Juices,Frozen,R004,52.9,69.9,Sunny,,0,8.98,69,99,50,150
11/23/2025,Desserts and Dough,Frozen,R002,52.9,69.9,Sunny,,0,4.15,71,178,50,150
11/23/2025,Popsicles,Frozen,R004,52.9,69.9,Sunny,,0,6.13,70,157,50,150
11/24/2025,Cocoa & Hot chocolate,Hot Beverages,R005,57.9,57.7,Sunny,,0,9.15,57,61,50,150
11/24/2025,Coffee,Hot Beverages,R005,57.9,57.7,Sunny,,0,9.85,56,84,50,150
11/24/2025,Tea,Hot Beverages,R003,57.9,57.7,Sunny,,0,11.64,54,117,50,150
11/24/2025,Coconut water,Cold Beverages,R004,57.9,57.7,Sunny,,0,1.84,60,140,80,240
11/24/2025,Juice and smoothies,Cold Beverages,R002,57.9,57.7,Sunny,,0,3.11,74,200,80,240
11/24/2025,Soft drinks,Cold Beverages,R001,57.9,57.7,Sunny,,0,3.72,73,141,80,240
11/24/2025,Sports drinks,Cold Beverages,R005,57.9,57.7,Sunny,,0,2.69,72,205,80,240
11/24/2025,Water,Hydration,R004,57.9,57.7,Sunny,,0,1.54,52,181,100,300
11/24/2025,Sparkling water,Hydration,R003,57.9,57.7,Sunny,,0,1.73,67,129,100,300
11/24/2025,"Breakfast, syrup and cereal",Pantry,R002,57.9,57.7,Sunny,,0,5.05,57,83,60,180
11/24/2025,Condiments and spice,Pantry,R003,57.9,57.7,Sunny,,0,3.34,60,65,60,180
11/24/2025,"Grains, pasta",Pantry,R003,57.9,57.7,Sunny,,0,3.87,56,143,60,180
11/24/2025,Soups,Canned Goods,R004,57.9,57.7,Sunny,,0,2.71,50,136,70,210
11/24/2025,Vegetables,Canned Goods,R001,57.9,57.7,Sunny,,0,1.57,47,169,70,210
11/24/2025,Fruits,Canned Goods,R005,57.9,57.7,Sunny,,0,2.63,51,141,70,210
11/24/2025,Bagels and Muffins,Bread and Bakery,R001,57.9,57.7,Sunny,,0,3.46,49,120,40,120
11/24/2025,Sandwich breads,Bread and Bakery,R004,57.9,57.7,Sunny,,0,5.88,61,60,40,120
11/24/2025,Pitas and flatbreads,Bread and Bakery,R003,57.9,57.7,Sunny,,0,3.52,58,93,40,120
11/24/2025,Cookies and bakery snacks,Bread and Bakery,R003,57.9,57.7,Sunny,,0,3.48,60,60,40,120
11/24/2025,Baguettes and french breads,Bread and Bakery,R002,57.9,57.7,Sunny,,0,3.95,66,61,40,120
11/24/2025,Butter,"Dairy, eggs and cheese",R004,57.9,57.7,Sunny,,0.05,7.85,56,150,50,150
11/24/2025,Cheese - american,"Dairy, eggs and cheese",R003,57.9,57.7,Sunny,,0,5.62,70,150,50,150
11/24/2025,Cheese - cheddar,"Dairy, eggs and cheese",R004,57.9,57.7,Sunny,,0,7.83,71,150,50,150
11/24/2025,Cheese - mozerella,"Dairy, eggs and cheese",R003,57.9,57.7,Sunny,,0,6.36,60,150,50,150
11/24/2025,Milk and cream,"Dairy, eggs and cheese",R001,57.9,57.7,Sunny,,0,7.32,51,150,50,150
11/24/2025,Yogurt and pudding,"Dairy, eggs and cheese",R005,57.9,57.7,Sunny,,0,4.64,78,112,50,150
11/24/2025,Eggs,"Dairy, eggs and cheese",R003,57.9,57.7,Sunny,,0,4.85,73,91,50,150
11/24/2025,Strawberry,Fruits - Berries,R002,57.9,57.7,Sunny,,0,4.89,54,39,30,90
11/24/2025,Blueberry,Fruits - Berries,R003,57.9,57.7,Sunny,,0,3.85,34,90,30,90
11/24/2025,Raspberries,Fruits - Berries,R002,57.9,57.7,Sunny,,0,5.37,55,35,30,90
11/24/2025,Pineapple,Fruits - All weather,R001,57.9,57.7,Sunny,,0,1.02,73,135,60,180
11/24/2025,Banana,Fruits - All weather,R003,57.9,57.7,Sunny,,0,1.17,92,116,60,180
11/24/2025,Apples,Fruits - All weather,R003,57.9,57.7,Sunny,,0,0.93,89,114,60,180
11/24/2025,Watermelon,Fruits - Melons,R002,57.9,57.7,Sunny,,0,1.17,24,91,25,75
11/24/2025,Canteloupe,Fruits - Melons,R004,57.9,57.7,Sunny,,0,1.76,32,30,25,75
11/24/2025,Oranges,Fruits - Citrus,R002,57.9,57.7,Sunny,,0,0.78,47,162,50,150
11/24/2025,Lemon,Fruits - Citrus,R003,57.9,57.7,Sunny,,0,1.11,55,165,50,150
11/24/2025,Mango,Fruits - Tropical Fruits,R003,57.9,57.7,Sunny,,0,2.94,37,91,35,105
11/24/2025,Kiwi,Fruits - Tropical Fruits,R002,57.9,57.7,Sunny,,0,2.18,31,126,35,105
11/24/2025,Coconut,Fruits - Tropical Fruits,R001,57.9,57.7,Sunny,,0,2.61,36,74,35,105
11/24/2025,Cherries,Fruits - Seasonal,R001,57.9,57.7,Sunny,,0,3.1,26,60,20,60
11/24/2025,Peach,Fruits - Seasonal,R001,57.9,57.7,Sunny,,0,3.45,36,24,20,60
11/24/2025,Onion,Vegetables,R005,57.9,57.7,Sunny,,0,2.19,99,81,60,180
11/24/2025,Tomatoes,Vegetables,R004,57.9,57.7,Sunny,,0,2.61,93,87,60,180
11/24/2025,Carrots,Vegetables,R003,57.9,57.7,Sunny,,0,2.03,62,180,60,180
11/24/2025,Cabbage,Vegetables,R001,57.9,57.7,Sunny,,0,1.89,90,180,60,180
11/24/2025,Broccoli & Cauliflower,Vegetables,R001,57.9,57.7,Sunny,,0,1.4,73,180,60,180
11/24/2025,Potatoes & Yams,Vegetables,R005,57.9,57.7,Sunny,,0,1.49,97,98,60,180
11/24/2025,Cucumbers,Vegetables,R001,57.9,57.7,Sunny,,0,0.85,92,215,60,180
11/24/2025,Peppers,Vegetables,R004,57.9,57.7,Sunny,,0,2.16,95,85,60,180
11/24/2025,Herbs,Vegetables,R004,57.9,57.7,Sunny,,0,1.72,90,130,60,180
11/24/2025,Lettuce and Greens,Vegetables,R001,57.9,57.7,Sunny,,0,2.7,62,180,60,180
11/24/2025,Corn,Vegetables,R002,57.9,57.7,Sunny,,0.1,1.31,71,180,60,180
11/24/2025,Beef,Meat,R005,57.9,57.7,Sunny,,0,5.85,65,120,40,120
11/24/2025,Chicken,Meat,R005,57.9,57.7,Sunny,,0,9.66,69,120,40,120
11/24/2025,Turkey,Meat,R002,57.9,57.7,Sunny,,0,10.29,74,81,40,120
11/24/2025,Lamb,Meat,R004,57.9,57.7,Sunny,,0.2,7.4,84,120,40,120
11/24/2025,Pork,Meat,R001,57.9,57.7,Sunny,,0,14.93,72,123,40,120
11/24/2025,Shrimp,Seafood,R005,57.9,57.7,Sunny,,0,8.21,34,80,25,75
11/24/2025,Prawns,Seafood,R001,57.9,57.7,Sunny,,0,12.11,37,75,25,75
11/24/2025,Lobster,Seafood,R003,57.9,57.7,Sunny,,0,23.23,31,84,25,75
11/24/2025,Crabs,Seafood,R005,57.9,57.7,Sunny,,0,18.96,39,36,25,75
11/24/2025,Salmon,Seafood,R003,57.9,57.7,Sunny,,0,14.93,32,53,25,75
11/24/2025,Cod,Seafood,R004,57.9,57.7,Sunny,,0,15,35,91,25,75
11/24/2025,Icecream,Frozen,R003,57.9,57.7,Sunny,,0,5.44,66,130,50,150
11/24/2025,Appetizers,Frozen,R001,57.9,57.7,Sunny,,0.23,4.17,89,150,50,150
11/24/2025,Fruits and Berries,Frozen,R002,57.9,57.7,Sunny,,0,5.66,60,112,50,150
11/24/2025,Meals and Sides,Frozen,R004,57.9,57.7,Sunny,,0.16,7.32,66,84,50,150
11/24/2025,Pizza,Frozen,R001,57.9,57.7,Sunny,,0,8.71,64,101,50,150
11/24/2025,Juices,Frozen,R004,57.9,57.7,Sunny,,0,8.98,59,190,50,150
11/24/2025,Desserts and Dough,Frozen,R002,57.9,57.7,Sunny,,0,4.15,54,124,50,150
11/24/2025,Popsicles,Frozen,R003,57.9,57.7,Sunny,,0,6.13,61,96,50,150
11/25/2025,Cocoa & Hot chocolate,Hot Beverages,R004,57.1,67.4,Rainy,,0,9.15,61,150,50,150
11/25/2025,Coffee,Hot Beverages,R005,57.1,67.4,Rainy,,0,9.85,84,150,50,150
11/25/2025,Tea,Hot Beverages,R005,57.1,67.4,Rainy,,0,11.64,81,186,50,150
11/25/2025,Coconut water,Cold Beverages,R005,57.1,67.4,Rainy,,0,1.84,58,82,80,240
11/25/2025,Juice and smoothies,Cold Beverages,R003,57.1,67.4,Rainy,,0,3.11,60,140,80,240
11/25/2025,Soft drinks,Cold Beverages,R003,57.1,67.4,Rainy,,0,3.72,66,315,80,240
11/25/2025,Sports drinks,Cold Beverages,R003,57.1,67.4,Rainy,,0,2.69,72,133,80,240
11/25/2025,Water,Hydration,R002,57.1,67.4,Rainy,,0,1.54,74,107,100,300
11/25/2025,Sparkling water,Hydration,R002,57.1,67.4,Rainy,,0,1.73,75,354,100,300
11/25/2025,"Breakfast, syrup and cereal",Pantry,R004,57.1,67.4,Rainy,,0,5.05,72,191,60,180
11/25/2025,Condiments and spice,Pantry,R003,57.1,67.4,Rainy,,0,3.34,65,180,60,180
11/25/2025,"Grains, pasta",Pantry,R001,57.1,67.4,Rainy,,0,3.87,78,65,60,180
11/25/2025,Soups,Canned Goods,R004,57.1,67.4,Rainy,,0,2.71,74,272,70,210
11/25/2025,Vegetables,Canned Goods,R002,57.1,67.4,Rainy,,0,1.57,83,86,70,210
11/25/2025,Fruits,Canned Goods,R003,57.1,67.4,Rainy,,0,2.63,75,276,70,210
11/25/2025,Bagels and Muffins,Bread and Bakery,R005,57.1,67.4,Rainy,,0,3.46,97,143,40,120
11/25/2025,Sandwich breads,Bread and Bakery,R005,57.1,67.4,Rainy,,0,5.88,60,120,40,120
11/25/2025,Pitas and flatbreads,Bread and Bakery,R004,57.1,67.4,Rainy,,0,3.52,79,134,40,120
11/25/2025,Cookies and bakery snacks,Bread and Bakery,R003,57.1,67.4,Rainy,,0,3.48,60,120,40,120
11/25/2025,Baguettes and french breads,Bread and Bakery,R004,57.1,67.4,Rainy,,0,3.95,61,120,40,120
11/25/2025,Butter,"Dairy, eggs and cheese",R004,57.1,67.4,Rainy,,0.15,7.85,93,57,50,150
11/25/2025,Cheese - american,"Dairy, eggs and cheese",R004,57.1,67.4,Rainy,,0,5.62,81,69,50,150
11/25/2025,Cheese - cheddar,"Dairy, eggs and cheese",R005,57.1,67.4,Rainy,,0,7.83,72,78,50,150
11/25/2025,Cheese - mozerella,"Dairy, eggs and cheese",R002,57.1,67.4,Rainy,,0,6.36,76,74,50,150
11/25/2025,Milk and cream,"Dairy, eggs and cheese",R005,57.1,67.4,Rainy,,0,7.32,70,80,50,150
11/25/2025,Yogurt and pudding,"Dairy, eggs and cheese",R002,57.1,67.4,Rainy,,0.07,4.64,89,173,50,150
11/25/2025,Eggs,"Dairy, eggs and cheese",R005,57.1,67.4,Rainy,,0.12,4.85,88,153,50,150
11/25/2025,Strawberry,Fruits - Berries,R002,57.1,67.4,Rainy,,0,4.89,39,90,30,90
11/25/2025,Blueberry,Fruits - Berries,R003,57.1,67.4,Rainy,,0,3.85,44,46,30,90
11/25/2025,Raspberries,Fruits - Berries,R002,57.1,67.4,Rainy,,0,5.37,35,90,30,90
11/25/2025,Pineapple,Fruits - All weather,R004,57.1,67.4,Rainy,,0,1.02,90,225,60,180
11/25/2025,Banana,Fruits - All weather,R001,57.1,67.4,Rainy,,0,1.17,85,211,60,180
11/25/2025,Apples,Fruits - All weather,R005,57.1,67.4,Rainy,,0,0.93,78,216,60,180
11/25/2025,Watermelon,Fruits - Melons,R004,57.1,67.4,Rainy,,0,1.17,32,59,25,75
11/25/2025,Canteloupe,Fruits - Melons,R002,57.1,67.4,Rainy,,0,1.76,28,77,25,75
11/25/2025,Oranges,Fruits - Citrus,R005,57.1,67.4,Rainy,,0,0.78,55,107,50,150
11/25/2025,Lemon,Fruits - Citrus,R004,57.1,67.4,Rainy,,0,1.11,50,115,50,150
11/25/2025,Mango,Fruits - Tropical Fruits,R004,57.1,67.4,Rainy,,0,2.94,37,54,35,105
11/25/2025,Kiwi,Fruits - Tropical Fruits,R002,57.1,67.4,Rainy,,0.22,2.18,44,82,35,105
11/25/2025,Coconut,Fruits - Tropical Fruits,R004,57.1,67.4,Rainy,,0,2.61,35,39,35,105
11/25/2025,Cherries,Fruits - Seasonal,R003,57.1,67.4,Rainy,,0,3.1,26,34,20,60
11/25/2025,Peach,Fruits - Seasonal,R003,57.1,67.4,Rainy,,0,3.45,24,60,20,60
11/25/2025,Onion,Vegetables,R005,57.1,67.4,Rainy,,0,2.19,81,180,60,180
11/25/2025,Tomatoes,Vegetables,R005,57.1,67.4,Rainy,,0,2.61,84,183,60,180
11/25/2025,Carrots,Vegetables,R001,57.1,67.4,Rainy,,0,2.03,92,88,60,180
11/25/2025,Cabbage,Vegetables,R003,57.1,67.4,Rainy,,0,1.89,84,96,60,180
11/25/2025,Broccoli & Cauliflower,Vegetables,R001,57.1,67.4,Rainy,,0,1.4,89,91,60,180
11/25/2025,Potatoes & Yams,Vegetables,R005,57.1,67.4,Rainy,,0,1.49,86,192,60,180
11/25/2025,Cucumbers,Vegetables,R001,57.1,67.4,Rainy,,0,0.85,88,127,60,180
11/25/2025,Peppers,Vegetables,R004,57.1,67.4,Rainy,,0,2.16,77,188,60,180
11/25/2025,Herbs,Vegetables,R005,57.1,67.4,Rainy,,0.08,1.72,101,209,60,180
11/25/2025,Lettuce and Greens,Vegetables,R003,57.1,67.4,Rainy,,0,2.7,89,91,60,180
11/25/2025,Corn,Vegetables,R001,57.1,67.4,Rainy,,0,1.31,79,101,60,180
11/25/2025,Beef,Meat,R001,57.1,67.4,Rainy,,0,5.85,56,64,40,120
11/25/2025,Chicken,Meat,R003,57.1,67.4,Rainy,,0,9.66,58,62,40,120
11/25/2025,Turkey,Meat,R004,57.1,67.4,Rainy,,0,10.29,56,145,40,120
11/25/2025,Lamb,Meat,R002,57.1,67.4,Rainy,,0,7.4,58,62,40,120
11/25/2025,Pork,Meat,R004,57.1,67.4,Rainy,,0,14.93,52,71,40,120
11/25/2025,Shrimp,Seafood,R001,57.1,67.4,Rainy,,0,8.21,29,51,25,75
11/25/2025,Prawns,Seafood,R002,57.1,67.4,Rainy,,0,12.11,30,45,25,75
11/25/2025,Lobster,Seafood,R002,57.1,67.4,Rainy,,0,23.23,30,54,25,75
11/25/2025,Crabs,Seafood,R004,57.1,67.4,Rainy,,0,18.96,24,87,25,75
11/25/2025,Salmon,Seafood,R003,57.1,67.4,Rainy,,0,14.93,27,26,25,75
11/25/2025,Cod,Seafood,R003,57.1,67.4,Rainy,,0,15,32,59,25,75
11/25/2025,Icecream,Frozen,R004,57.1,67.4,Rainy,,0,5.44,56,74,50,150
11/25/2025,Appetizers,Frozen,R003,57.1,67.4,Rainy,,0.16,4.17,72,78,50,150
11/25/2025,Fruits and Berries,Frozen,R001,57.1,67.4,Rainy,,0,5.66,59,53,50,150
11/25/2025,Meals and Sides,Frozen,R001,57.1,67.4,Rainy,,0,7.32,53,181,50,150
11/25/2025,Pizza,Frozen,R003,57.1,67.4,Rainy,,0,8.71,67,184,50,150
11/25/2025,Juices,Frozen,R002,57.1,67.4,Rainy,,0,8.98,59,131,50,150
11/25/2025,Desserts and Dough,Frozen,R002,57.1,67.4,Rainy,,0,4.15,55,69,50,150
11/25/2025,Popsicles,Frozen,R004,57.1,67.4,Rainy,,0,6.13,63,183,50,150
11/26/2025,Cocoa & Hot chocolate,Hot Beverages,R001,51.8,61.2,Rainy,,0,9.15,85,65,50,150
11/26/2025,Coffee,Hot Beverages,R003,51.8,61.2,Rainy,,0.15,9.85,107,193,50,150
11/26/2025,Tea,Hot Beverages,R003,51.8,61.2,Rainy,,0,11.64,97,89,50,150
11/26/2025,Coconut water,Cold Beverages,R002,51.8,61.2,Rainy,,0,1.84,66,256,80,240
11/26/2025,Juice and smoothies,Cold Beverages,R002,51.8,61.2,Rainy,,0,3.11,76,304,80,240
11/26/2025,Soft drinks,Cold Beverages,R005,51.8,61.2,Rainy,,0,3.72,68,247,80,240
11/26/2025,Sports drinks,Cold Beverages,R002,51.8,61.2,Rainy,,0.17,2.69,88,285,80,240
11/26/2025,Water,Hydration,R002,51.8,61.2,Rainy,,0,1.54,69,338,100,300
11/26/2025,Sparkling water,Hydration,R005,51.8,61.2,Rainy,,0,1.73,66,288,100,300
11/26/2025,"Breakfast, syrup and cereal",Pantry,R003,51.8,61.2,Rainy,,0,5.05,75,116,60,180
11/26/2025,Condiments and spice,Pantry,R003,51.8,61.2,Rainy,,0,3.34,85,95,60,180
11/26/2025,"Grains, pasta",Pantry,R004,51.8,61.2,Rainy,,0.14,3.87,65,180,60,180
11/26/2025,Soups,Canned Goods,R004,51.8,61.2,Rainy,,0,2.71,78,194,70,210
11/26/2025,Vegetables,Canned Goods,R004,51.8,61.2,Rainy,,0,1.57,78,218,70,210
11/26/2025,Fruits,Canned Goods,R004,51.8,61.2,Rainy,,0,2.63,72,204,70,210
11/26/2025,Bagels and Muffins,Bread and Bakery,R003,51.8,61.2,Rainy,,0,3.46,96,47,40,120
11/26/2025,Sandwich breads,Bread and Bakery,R003,51.8,61.2,Rainy,,0,5.88,93,147,40,120
11/26/2025,Pitas and flatbreads,Bread and Bakery,R005,51.8,61.2,Rainy,,0,3.52,97,157,40,120
11/26/2025,Cookies and bakery snacks,Bread and Bakery,R002,51.8,61.2,Rainy,,0,3.48,91,149,40,120
11/26/2025,Baguettes and french breads,Bread and Bakery,R001,51.8,61.2,Rainy,,0,3.95,95,145,40,120
11/26/2025,Butter,"Dairy, eggs and cheese",R005,51.8,61.2,Rainy,,0,7.85,57,150,50,150
11/26/2025,Cheese - american,"Dairy, eggs and cheese",R003,51.8,61.2,Rainy,,0,5.62,69,150,50,150
11/26/2025,Cheese - cheddar,"Dairy, eggs and cheese",R002,51.8,61.2,Rainy,,0.09,7.83,76,152,50,150
11/26/2025,Cheese - mozerella,"Dairy, eggs and cheese",R002,51.8,61.2,Rainy,,0,6.36,72,152,50,150
11/26/2025,Milk and cream,"Dairy, eggs and cheese",R001,51.8,61.2,Rainy,,0,7.32,70,160,50,150
11/26/2025,Yogurt and pudding,"Dairy, eggs and cheese",R005,51.8,61.2,Rainy,,0,4.64,96,77,50,150
11/26/2025,Eggs,"Dairy, eggs and cheese",R004,51.8,61.2,Rainy,,0,4.85,78,75,50,150
11/26/2025,Strawberry,Fruits - Berries,R004,51.8,61.2,Rainy,,0,4.89,36,54,30,90
11/26/2025,Blueberry,Fruits - Berries,R005,51.8,61.2,Rainy,,0,3.85,35,101,30,90
11/26/2025,Raspberries,Fruits - Berries,R004,51.8,61.2,Rainy,,0.24,5.37,46,44,30,90
11/26/2025,Pineapple,Fruits - All weather,R004,51.8,61.2,Rainy,,0,1.02,72,153,60,180
11/26/2025,Banana,Fruits - All weather,R001,51.8,61.2,Rainy,,0,1.17,74,137,60,180
11/26/2025,Apples,Fruits - All weather,R002,51.8,61.2,Rainy,,0.09,0.93,83,133,60,180
11/26/2025,Watermelon,Fruits - Melons,R003,51.8,61.2,Rainy,,0,1.17,28,31,25,75
11/26/2025,Canteloupe,Fruits - Melons,R004,51.8,61.2,Rainy,,0.09,1.76,36,41,25,75
11/26/2025,Oranges,Fruits - Citrus,R001,51.8,61.2,Rainy,,0,0.78,49,58,50,150
11/26/2025,Lemon,Fruits - Citrus,R001,51.8,61.2,Rainy,,0,1.11,52,63,50,150
11/26/2025,Mango,Fruits - Tropical Fruits,R005,51.8,61.2,Rainy,,0,2.94,32,127,35,105
11/26/2025,Kiwi,Fruits - Tropical Fruits,R004,51.8,61.2,Rainy,,0.23,2.18,45,37,35,105
11/26/2025,Coconut,Fruits - Tropical Fruits,R003,51.8,61.2,Rainy,,0,2.61,32,112,35,105
11/26/2025,Cherries,Fruits - Seasonal,R001,51.8,61.2,Rainy,,0,3.1,25,69,20,60
11/26/2025,Peach,Fruits - Seasonal,R004,51.8,61.2,Rainy,,0,3.45,24,36,20,60
11/26/2025,Onion,Vegetables,R002,51.8,61.2,Rainy,,0,2.19,102,78,60,180
11/26/2025,Tomatoes,Vegetables,R005,51.8,61.2,Rainy,,0,2.61,85,98,60,180
11/26/2025,Carrots,Vegetables,R002,51.8,61.2,Rainy,,0,2.03,82,186,60,180
11/26/2025,Cabbage,Vegetables,R004,51.8,61.2,Rainy,,0,1.89,92,184,60,180
11/26/2025,Broccoli & Cauliflower,Vegetables,R005,51.8,61.2,Rainy,,0,1.4,88,183,60,180
11/26/2025,Potatoes & Yams,Vegetables,R005,51.8,61.2,Rainy,,0,1.49,93,99,60,180
11/26/2025,Cucumbers,Vegetables,R002,51.8,61.2,Rainy,,0,0.85,89,218,60,180
11/26/2025,Peppers,Vegetables,R004,51.8,61.2,Rainy,,0,2.16,88,100,60,180
11/26/2025,Herbs,Vegetables,R002,51.8,61.2,Rainy,,0,1.72,85,124,60,180
11/26/2025,Lettuce and Greens,Vegetables,R002,51.8,61.2,Rainy,,0,2.7,88,183,60,180
11/26/2025,Corn,Vegetables,R005,51.8,61.2,Rainy,,0,1.31,78,203,60,180
11/26/2025,Beef,Meat,R005,51.8,61.2,Rainy,,0,5.85,60,124,40,120
11/26/2025,Chicken,Meat,R003,51.8,61.2,Rainy,,0,9.66,60,122,40,120
11/26/2025,Turkey,Meat,R005,51.8,61.2,Rainy,,0.14,10.29,71,74,40,120
11/26/2025,Lamb,Meat,R005,51.8,61.2,Rainy,,0,7.4,52,130,40,120
11/26/2025,Pork,Meat,R005,51.8,61.2,Rainy,,0,14.93,52,139,40,120
11/26/2025,Shrimp,Seafood,R004,51.8,61.2,Rainy,,0,8.21,31,95,25,75
11/26/2025,Prawns,Seafood,R005,51.8,61.2,Rainy,,0,12.11,27,93,25,75
11/26/2025,Lobster,Seafood,R001,51.8,61.2,Rainy,,0.21,23.23,43,86,25,75
11/26/2025,Crabs,Seafood,R005,51.8,61.2,Rainy,,0,18.96,24,63,25,75
11/26/2025,Salmon,Seafood,R003,51.8,61.2,Rainy,,0,14.93,26,75,25,75
11/26/2025,Cod,Seafood,R004,51.8,61.2,Rainy,,0.09,15,31,28,25,75
11/26/2025,Icecream,Frozen,R004,51.8,61.2,Rainy,,0,5.44,65,159,50,150
11/26/2025,Appetizers,Frozen,R003,51.8,61.2,Rainy,,0,4.17,65,163,50,150
11/26/2025,Fruits and Berries,Frozen,R003,51.8,61.2,Rainy,,0,5.66,53,150,50,150
11/26/2025,Meals and Sides,Frozen,R002,51.8,61.2,Rainy,,0,7.32,69,112,50,150
11/26/2025,Pizza,Frozen,R005,51.8,61.2,Rainy,,0,8.71,60,124,50,150
11/26/2025,Juices,Frozen,R004,51.8,61.2,Rainy,,0,8.98,63,68,50,150
11/26/2025,Desserts and Dough,Frozen,R002,51.8,61.2,Rainy,,0,4.15,52,167,50,150
11/26/2025,Popsicles,Frozen,R004,51.8,61.2,Rainy,,0,6.13,58,125,50,150
11/27/2025,Cocoa & Hot chocolate,Hot Beverages,R002,58.4,72.4,Sunny,Thanksgiving,0,9.15,65,150,50,150
11/27/2025,Coffee,Hot Beverages,R003,58.4,72.4,Sunny,Thanksgiving,0,9.85,97,96,50,150
11/27/2025,Tea,Hot Beverages,R002,58.4,72.4,Sunny,Thanksgiving,0,11.64,89,150,50,150
11/27/2025,Coconut water,Cold Beverages,R001,58.4,72.4,Sunny,Thanksgiving,0,1.84,106,150,80,240
11/27/2025,Juice and smoothies,Cold Beverages,R004,58.4,72.4,Sunny,Thanksgiving,0,3.11,131,173,80,240
11/27/2025,Soft drinks,Cold Beverages,R005,58.4,72.4,Sunny,Thanksgiving,0,3.72,121,126,80,240
11/27/2025,Sports drinks,Cold Beverages,R002,58.4,72.4,Sunny,Thanksgiving,0,2.69,118,167,80,240
11/27/2025,Water,Hydration,R004,58.4,72.4,Sunny,Thanksgiving,0,1.54,129,209,100,300
11/27/2025,Sparkling water,Hydration,R001,58.4,72.4,Sunny,Thanksgiving,0,1.73,136,152,100,300
11/27/2025,"Breakfast, syrup and cereal",Pantry,R004,58.4,72.4,Sunny,Thanksgiving,0,5.05,106,190,60,180
11/27/2025,Condiments and spice,Pantry,R001,58.4,72.4,Sunny,Thanksgiving,0,3.34,92,183,60,180
11/27/2025,"Grains, pasta",Pantry,R005,58.4,72.4,Sunny,Thanksgiving,0,3.87,104,76,60,180
11/27/2025,Soups,Canned Goods,R003,58.4,72.4,Sunny,Thanksgiving,0,2.71,88,106,70,210
11/27/2025,Vegetables,Canned Goods,R003,58.4,72.4,Sunny,Thanksgiving,0,1.57,98,120,70,210
11/27/2025,Fruits,Canned Goods,R002,58.4,72.4,Sunny,Thanksgiving,0,2.63,91,113,70,210
11/27/2025,Bagels and Muffins,Bread and Bakery,R004,58.4,72.4,Sunny,Thanksgiving,0,3.46,47,120,40,120
11/27/2025,Sandwich breads,Bread and Bakery,R001,58.4,72.4,Sunny,Thanksgiving,0,5.88,114,153,40,120
11/27/2025,Pitas and flatbreads,Bread and Bakery,R003,58.4,72.4,Sunny,Thanksgiving,0,3.52,109,48,40,120
11/27/2025,Cookies and bakery snacks,Bread and Bakery,R003,58.4,72.4,Sunny,Thanksgiving,0,3.48,109,160,40,120
11/27/2025,Baguettes and french breads,Bread and Bakery,R005,58.4,72.4,Sunny,Thanksgiving,0,3.95,113,152,40,120
11/27/2025,Butter,"Dairy, eggs and cheese",R003,58.4,72.4,Sunny,Thanksgiving,0,7.85,137,163,50,150
11/27/2025,Cheese - american,"Dairy, eggs and cheese",R004,58.4,72.4,Sunny,Thanksgiving,0,5.62,144,156,50,150
11/27/2025,Cheese - cheddar,"Dairy, eggs and cheese",R005,58.4,72.4,Sunny,Thanksgiving,0.19,7.83,152,150,50,150
11/27/2025,Cheese - mozerella,"Dairy, eggs and cheese",R002,58.4,72.4,Sunny,Thanksgiving,0,6.36,148,154,50,150
11/27/2025,Milk and cream,"Dairy, eggs and cheese",R004,58.4,72.4,Sunny,Thanksgiving,0,7.32,116,194,50,150
11/27/2025,Yogurt and pudding,"Dairy, eggs and cheese",R005,58.4,72.4,Sunny,Thanksgiving,0,4.64,77,150,50,150
11/27/2025,Eggs,"Dairy, eggs and cheese",R001,58.4,72.4,Sunny,Thanksgiving,0,4.85,75,150,50,150
11/27/2025,Strawberry,Fruits - Berries,R004,58.4,72.4,Sunny,Thanksgiving,0,4.89,54,90,30,90
11/27/2025,Blueberry,Fruits - Berries,R003,58.4,72.4,Sunny,Thanksgiving,0,3.85,101,90,30,90
11/27/2025,Raspberries,Fruits - Berries,R004,58.4,72.4,Sunny,Thanksgiving,0,5.37,44,90,30,90
11/27/2025,Pineapple,Fruits - All weather,R004,58.4,72.4,Sunny,Thanksgiving,0,1.02,143,190,60,180
11/27/2025,Banana,Fruits - All weather,R005,58.4,72.4,Sunny,Thanksgiving,0,1.17,137,180,60,180
11/27/2025,Apples,Fruits - All weather,R001,58.4,72.4,Sunny,Thanksgiving,0,0.93,133,180,60,180
