ds,product,category,retailer_id,temperature_f,humidity_pct,weather_condition,holiday,discount_pct,unit_price,sales_volume,stock_quantity,reorder_level,reorder_quantity
2024-12-15,Raspberries,Fruits - Berries,R005,52.6,69.9,Rainy,,0.0,4.09,47,97,30,90
2024-12-15,Pineapple,Fruits - All weather,R005,52.6,69.9,Rainy,,0.0,1.38,81,180,60,180
2024-12-15,Banana,Fruits - All weather,R005,52.6,69.9,Rainy,,0.0,1.41,88,98,60,180
2024-12-15,Apples,Fruits - All weather,R003,52.6,69.9,Rainy,,0.0,0.81,80,223,60,180
2024-12-15,Watermelon,Fruits - Melons,R003,52.6,69.9,Rainy,,0.0,1.85,32,44,25,75
2024-12-15,Canteloupe,Fruits - Melons,R005,52.6,69.9,Rainy,,0.0,0.78,31,28,25,75
2024-12-15,Oranges,Fruits - Citrus,R003,52.6,69.9,Rainy,,0.0,0.57,52,74,50,150
2024-12-15,Lemon,Fruits - Citrus,R001,52.6,69.9,Rainy,,0.0,1.02,46,116,50,150
2024-12-15,Mango,Fruits - Tropical Fruits,R005,52.6,69.9,Rainy,,0.0,3.49,41,95,35,105
2024-12-15,Kiwi,Fruits - Tropical Fruits,R001,52.6,69.9,Rainy,,0.0,3.54,36,100,35,105
2024-12-15,Coconut,Fruits - Tropical Fruits,R004,52.6,69.9,Rainy,,0.0,3.97,36,69,35,105
2024-12-15,Cherries,Fruits - Seasonal,R003,52.6,69.9,Rainy,,0.0,4.64,28,64,20,60
2024-12-15,Peach,Fruits - Seasonal,R004,52.6,69.9,Rainy,,0.13,3.16,29,69,20,60
2024-12-15,Onion,Vegetables,R001,52.6,69.9,Rainy,,0.0,2.35,106,116,60,180
2024-12-15,Tomatoes,Vegetables,R004,52.6,69.9,Rainy,,0.09,2.8,116,112,60,180
2024-12-15,Carrots,Vegetables,R002,52.6,69.9,Rainy,,0.0,0.72,93,135,60,180
2024-12-15,Cabbage,Vegetables,R005,52.6,69.9,Rainy,,0.0,1.73,101,79,60,180
2024-12-15,Broccoli & Cauliflower,Vegetables,R004,52.6,69.9,Rainy,,0.0,0.88,88,194,60,180
2024-12-15,Potatoes & Yams,Vegetables,R003,52.6,69.9,Rainy,,0.0,0.85,106,77,60,180
2024-12-15,Cucumbers,Vegetables,R001,52.6,69.9,Rainy,,0.0,1.69,79,101,60,180
2024-12-15,Peppers,Vegetables,R003,52.6,69.9,Rainy,,0.0,2.17,93,87,60,180
2024-12-15,Herbs,Vegetables,R001,52.6,69.9,Rainy,,0.0,2.92,98,82,60,180
2024-12-15,Lettuce and Greens,Vegetables,R004,52.6,69.9,Rainy,,0.0,0.82,61,180,60,180
2024-12-15,Corn,Vegetables,R003,52.6,69.9,Rainy,,0.0,1.75,110,70,60,180
2024-12-15,Beef,Meat,R002,52.6,69.9,Rainy,,0.0,14.96,49,120,40,120
2024-12-15,Chicken,Meat,R004,52.6,69.9,Rainy,,0.0,12.64,51,120,40,120
2024-12-15,Turkey,Meat,R003,52.6,69.9,Rainy,,0.0,10.31,66,123,40,120
2024-12-15,Lamb,Meat,R004,52.6,69.9,Rainy,,0.0,7.42,66,54,40,120
2024-12-15,Pork,Meat,R001,52.6,69.9,Rainy,,0.0,11.3,44,120,40,120
2024-12-15,Shrimp,Seafood,R003,52.6,69.9,Rainy,,0.0,11.69,31,51,25,75
2024-12-15,Prawns,Seafood,R001,52.6,69.9,Rainy,,0.0,18.58,34,53,25,75
2024-12-15,Lobster,Seafood,R002,52.6,69.9,Rainy,,0.0,18.67,32,79,25,75
2024-12-15,Crabs,Seafood,R002,52.6,69.9,Rainy,,0.0,14.03,33,99,25,75
2024-12-15,Salmon,Seafood,R001,52.6,69.9,Rainy,,0.0,21.3,37,32,25,75
2024-12-15,Cod,Seafood,R002,52.6,69.9,Rainy,,0.0,14.25,37,44,25,75
2024-12-15,Icecream,Frozen,R005,52.6,69.9,Rainy,,0.0,5.8,75,61,50,150
2024-12-15,Appetizers,Frozen,R002,52.6,69.9,Rainy,,0.0,7.98,59,97,50,150
2024-12-15,Fruits and Berries,Frozen,R001,52.6,69.9,Rainy,,0.0,4.49,60,186,50,150
2024-12-15,Meals and Sides,Frozen,R003,52.6,69.9,Rainy,,0.0,4.1,77,151,50,150
2024-12-15,Pizza,Frozen,R003,52.6,69.9,Rainy,,0.0,6.44,63,62,50,150
2024-12-15,Juices,Frozen,R002,52.6,69.9,Rainy,,0.25,5.6,93,165,50,150
2024-12-15,Desserts and Dough,Frozen,R005,52.6,69.9,Rainy,,0.16,8.23,68,150,50,150
2024-12-15,Popsicles,Frozen,R005,52.6,69.9,Rainy,,0.11,4.48,83,197,50,150
2024-12-16,Cocoa & Hot chocolate,Hot Beverages,R003,50.8,78.0,Sunny,,0.0,10.69,58,176,50,150
2024-12-16,Coffee,Hot Beverages,R002,50.8,78.0,Sunny,,0.0,11.71,56,160,50,150
2024-12-16,Tea,Hot Beverages,R002,50.8,78.0,Sunny,,0.0,6.45,52,166,50,150
2024-12-16,Coconut water,Cold Beverages,R001,50.8,78.0,Sunny,,0.0,3.99,85,167,80,240
2024-12-16,Juice and smoothies,Cold Beverages,R001,50.8,78.0,Sunny,,0.0,1.98,68,185,80,240
2024-12-16,Soft drinks,Cold Beverages,R001,50.8,78.0,Sunny,,0.0,3.17,62,247,80,240
2024-12-16,Sports drinks,Cold Beverages,R002,50.8,78.0,Sunny,,0.0,1.72,67,178,80,240
2024-12-16,Water,Hydration,R001,50.8,78.0,Sunny,,0.0,2.13,63,384,100,300
2024-12-16,Sparkling water,Hydration,R003,50.8,78.0,Sunny,,0.0,1.22,66,349,100,300
2024-12-16,"Breakfast, syrup and cereal",Pantry,R005,50.8,78.0,Sunny,,0.0,5.52,54,85,60,180
2024-12-16,Condiments and spice,Pantry,R002,50.8,78.0,Sunny,,0.0,5.61,57,123,60,180
2024-12-16,"Grains, pasta",Pantry,R004,50.8,78.0,Sunny,,0.0,5.82,54,152,60,180
2024-12-16,Soups,Canned Goods,R002,50.8,78.0,Sunny,,0.0,1.82,52,260,70,210
2024-12-16,Vegetables,Canned Goods,R004,50.8,78.0,Sunny,,0.0,2.71,46,117,70,210
2024-12-16,Fruits,Canned Goods,R004,50.8,78.0,Sunny,,0.0,2.96,47,186,70,210
2024-12-16,Bagels and Muffins,Bread and Bakery,R004,50.8,78.0,Sunny,,0.0,2.89,64,83,40,120
2024-12-16,Sandwich breads,Bread and Bakery,R004,50.8,78.0,Sunny,,0.0,4.3,59,76,40,120
2024-12-16,Pitas and flatbreads,Bread and Bakery,R002,50.8,78.0,Sunny,,0.0,5.84,59,74,40,120
2024-12-16,Cookies and bakery snacks,Bread and Bakery,R004,50.8,78.0,Sunny,,0.0,5.08,66,76,40,120
2024-12-16,Baguettes and french breads,Bread and Bakery,R005,50.8,78.0,Sunny,,0.0,4.04,61,93,40,120
2024-12-16,Butter,"Dairy, eggs and cheese",R002,50.8,78.0,Sunny,,0.0,3.82,70,80,50,150
2024-12-16,Cheese - american,"Dairy, eggs and cheese",R004,50.8,78.0,Sunny,,0.0,7.71,69,150,50,150
2024-12-16,Cheese - cheddar,"Dairy, eggs and cheese",R004,50.8,78.0,Sunny,,0.24,2.5,87,177,50,150
2024-12-16,Cheese - mozerella,"Dairy, eggs and cheese",R004,50.8,78.0,Sunny,,0.2,6.55,69,150,50,150
2024-12-16,Milk and cream,"Dairy, eggs and cheese",R004,50.8,78.0,Sunny,,0.0,7.05,73,188,50,150
2024-12-16,Yogurt and pudding,"Dairy, eggs and cheese",R005,50.8,78.0,Sunny,,0.0,2.94,75,189,50,150
2024-12-16,Eggs,"Dairy, eggs and cheese",R001,50.8,78.0,Sunny,,0.0,3.95,80,164,50,150
2024-12-16,Strawberry,Fruits - Berries,R001,50.8,78.0,Sunny,,0.0,3.91,57,49,30,90
2024-12-16,Blueberry,Fruits - Berries,R004,50.8,78.0,Sunny,,0.0,4.62,47,57,30,90
2024-12-16,Raspberries,Fruits - Berries,R005,50.8,78.0,Sunny,,0.0,4.09,52,45,30,90
2024-12-16,Pineapple,Fruits - All weather,R003,50.8,78.0,Sunny,,0.0,1.38,82,98,60,180
2024-12-16,Banana,Fruits - All weather,R003,50.8,78.0,Sunny,,0.0,1.41,81,197,60,180
2024-12-16,Apples,Fruits - All weather,R003,50.8,78.0,Sunny,,0.0,0.81,87,136,60,180
2024-12-16,Watermelon,Fruits - Melons,R001,50.8,78.0,Sunny,,0.0,1.85,31,88,25,75
2024-12-16,Canteloupe,Fruits - Melons,R005,50.8,78.0,Sunny,,0.0,0.78,28,75,25,75
2024-12-16,Oranges,Fruits - Citrus,R002,50.8,78.0,Sunny,,0.0,0.57,52,172,50,150
2024-12-16,Lemon,Fruits - Citrus,R004,50.8,78.0,Sunny,,0.0,1.02,45,71,50,150
2024-12-16,Mango,Fruits - Tropical Fruits,R003,50.8,78.0,Sunny,,0.0,3.49,38,57,35,105
2024-12-16,Kiwi,Fruits - Tropical Fruits,R005,50.8,78.0,Sunny,,0.0,3.54,32,68,35,105
2024-12-16,Coconut,Fruits - Tropical Fruits,R004,50.8,78.0,Sunny,,0.0,3.97,34,140,35,105
2024-12-16,Cherries,Fruits - Seasonal,R002,50.8,78.0,Sunny,,0.0,4.64,34,30,20,60
2024-12-16,Peach,Fruits - Seasonal,R005,50.8,78.0,Sunny,,0.13,3.16,40,29,20,60
2024-12-16,Onion,Vegetables,R004,50.8,78.0,Sunny,,0.0,2.35,96,200,60,180
2024-12-16,Tomatoes,Vegetables,R001,50.8,78.0,Sunny,,0.0,2.8,100,192,60,180
2024-12-16,Carrots,Vegetables,R004,50.8,78.0,Sunny,,0.0,0.72,87,228,60,180
2024-12-16,Cabbage,Vegetables,R002,50.8,78.0,Sunny,,0.17,1.73,79,180,60,180
2024-12-16,Broccoli & Cauliflower,Vegetables,R001,50.8,78.0,Sunny,,0.0,0.88,89,105,60,180
2024-12-16,Potatoes & Yams,Vegetables,R004,50.8,78.0,Sunny,,0.0,0.85,77,180,60,180
2024-12-16,Cucumbers,Vegetables,R002,50.8,78.0,Sunny,,0.0,1.69,101,180,60,180
2024-12-16,Peppers,Vegetables,R005,50.8,78.0,Sunny,,0.0,2.17,87,180,60,180
2024-12-16,Herbs,Vegetables,R003,50.8,78.0,Sunny,,0.0,2.92,82,180,60,180
2024-12-16,Lettuce and Greens,Vegetables,R005,50.8,78.0,Sunny,,0.0,0.82,106,74,60,180
2024-12-16,Corn,Vegetables,R002,50.8,78.0,Sunny,,0.14,1.75,70,180,60,180
2024-12-16,Beef,Meat,R004,50.8,78.0,Sunny,,0.0,14.96,64,56,40,120
2024-12-16,Chicken,Meat,R001,50.8,78.0,Sunny,,0.0,12.64,74,46,40,120
2024-12-16,Turkey,Meat,R005,50.8,78.0,Sunny,,0.0,10.31,62,61,40,120
2024-12-16,Lamb,Meat,R003,50.8,78.0,Sunny,,0.0,7.42,54,120,40,120
2024-12-16,Pork,Meat,R003,50.8,78.0,Sunny,,0.0,11.3,71,49,40,120
2024-12-16,Shrimp,Seafood,R004,50.8,78.0,Sunny,,0.0,11.69,38,88,25,75
2024-12-16,Prawns,Seafood,R004,50.8,78.0,Sunny,,0.0,18.58,38,90,25,75
2024-12-16,Lobster,Seafood,R003,50.8,78.0,Sunny,,0.0,18.67,32,47,25,75
2024-12-16,Crabs,Seafood,R003,50.8,78.0,Sunny,,0.0,14.03,36,63,25,75
2024-12-16,Salmon,Seafood,R004,50.8,78.0,Sunny,,0.0,21.3,32,75,25,75
2024-12-16,Cod,Seafood,R004,50.8,78.0,Sunny,,0.0,14.25,40,79,25,75
2024-12-16,Icecream,Frozen,R002,50.8,78.0,Sunny,,0.0,5.8,53,158,50,150
2024-12-16,Appetizers,Frozen,R002,50.8,78.0,Sunny,,0.19,7.98,74,173,50,150
2024-12-16,Fruits and Berries,Frozen,R003,50.8,78.0,Sunny,,0.0,4.49,60,126,50,150
2024-12-16,Meals and Sides,Frozen,R004,50.8,78.0,Sunny,,0.0,4.1,52,99,50,150
2024-12-16,Pizza,Frozen,R001,50.8,78.0,Sunny,,0.0,6.44,60,152,50,150
2024-12-16,Juices,Frozen,R005,50.8,78.0,Sunny,,0.11,5.6,77,88,50,150
2024-12-16,Desserts and Dough,Frozen,R001,50.8,78.0,Sunny,,0.0,8.23,63,87,50,150
2024-12-16,Popsicles,Frozen,R002,50.8,78.0,Sunny,,0.0,4.48,67,130,50,150
2024-12-17,Cocoa & Hot chocolate,Hot Beverages,R005,47.0,85.8,Rainy,,0.0,10.69,87,89,50,150
2024-12-17,Coffee,Hot Beverages,R005,47.0,85.8,Rainy,,0.0,11.71,97,63,50,150
2024-12-17,Tea,Hot Beverages,R003,47.0,85.8,Rainy,,0.08,6.45,95,71,50,150
2024-12-17,Coconut water,Cold Beverages,R004,47.0,85.8,Rainy,,0.0,3.99,68,99,80,240
2024-12-17,Juice and smoothies,Cold Beverages,R001,47.0,85.8,Rainy,,0.0,1.98,70,115,80,240
2024-12-17,Soft drinks,Cold Beverages,R003,47.0,85.8,Rainy,,0.0,3.17,72,175,80,240
2024-12-17,Sports drinks,Cold Beverages,R002,47.0,85.8,Rainy,,0.0,1.72,67,111,80,240
2024-12-17,Water,Hydration,R002,47.0,85.8,Rainy,,0.0,2.13,74,310,100,300
2024-12-17,Sparkling water,Hydration,R002,47.0,85.8,Rainy,,0.0,1.22,63,286,100,300
2024-12-17,"Breakfast, syrup and cereal",Pantry,R002,47.0,85.8,Rainy,,0.0,5.52,84,181,60,180
2024-12-17,Condiments and spice,Pantry,R001,47.0,85.8,Rainy,,0.0,5.61,84,219,60,180
2024-12-17,"Grains, pasta",Pantry,R003,47.0,85.8,Rainy,,0.0,5.82,86,66,60,180
2024-12-17,Soups,Canned Goods,R004,47.0,85.8,Rainy,,0.0,1.82,81,179,70,210
2024-12-17,Vegetables,Canned Goods,R004,47.0,85.8,Rainy,,0.0,2.71,74,253,70,210
2024-12-17,Fruits,Canned Goods,R005,47.0,85.8,Rainy,,0.07,2.96,82,104,70,210
2024-12-17,Bagels and Muffins,Bread and Bakery,R004,47.0,85.8,Rainy,,0.0,2.89,83,120,40,120
2024-12-17,Sandwich breads,Bread and Bakery,R003,47.0,85.8,Rainy,,0.0,4.3,76,120,40,120
2024-12-17,Pitas and flatbreads,Bread and Bakery,R001,47.0,85.8,Rainy,,0.0,5.84,74,120,40,120
2024-12-17,Cookies and bakery snacks,Bread and Bakery,R003,47.0,85.8,Rainy,,0.0,5.08,76,120,40,120
2024-12-17,Baguettes and french breads,Bread and Bakery,R003,47.0,85.8,Rainy,,0.0,4.04,93,120,40,120
2024-12-17,Butter,"Dairy, eggs and cheese",R002,47.0,85.8,Rainy,,0.0,3.82,64,166,50,150
2024-12-17,Cheese - american,"Dairy, eggs and cheese",R005,47.0,85.8,Rainy,,0.0,7.71,67,83,50,150
2024-12-17,Cheese - cheddar,"Dairy, eggs and cheese",R001,47.0,85.8,Rainy,,0.0,2.5,80,97,50,150
2024-12-17,Cheese - mozerella,"Dairy, eggs and cheese",R005,47.0,85.8,Rainy,,0.0,6.55,82,68,50,150
2024-12-17,Milk and cream,"Dairy, eggs and cheese",R005,47.0,85.8,Rainy,,0.0,7.05,76,112,50,150
2024-12-17,Yogurt and pudding,"Dairy, eggs and cheese",R003,47.0,85.8,Rainy,,0.0,2.94,70,119,50,150
2024-12-17,Eggs,"Dairy, eggs and cheese",R002,47.0,85.8,Rainy,,0.0,3.95,67,97,50,150
2024-12-17,Strawberry,Fruits - Berries,R005,47.0,85.8,Rainy,,0.0,3.91,40,99,30,90
2024-12-17,Blueberry,Fruits - Berries,R002,47.0,85.8,Rainy,,0.0,4.62,39,108,30,90
2024-12-17,Raspberries,Fruits - Berries,R003,47.0,85.8,Rainy,,0.0,4.09,39,96,30,90
2024-12-17,Pineapple,Fruits - All weather,R005,47.0,85.8,Rainy,,0.0,1.38,83,195,60,180
2024-12-17,Banana,Fruits - All weather,R003,47.0,85.8,Rainy,,0.0,1.41,80,117,60,180
2024-12-17,Apples,Fruits - All weather,R003,47.0,85.8,Rainy,,0.0,0.81,72,64,60,180
2024-12-17,Watermelon,Fruits - Melons,R002,47.0,85.8,Rainy,,0.0,1.85,30,58,25,75
2024-12-17,Canteloupe,Fruits - Melons,R004,47.0,85.8,Rainy,,0.0,0.78,31,44,25,75
2024-12-17,Oranges,Fruits - Citrus,R002,47.0,85.8,Rainy,,0.0,0.57,43,129,50,150
2024-12-17,Lemon,Fruits - Citrus,R001,47.0,85.8,Rainy,,0.0,1.02,53,168,50,150
2024-12-17,Mango,Fruits - Tropical Fruits,R003,47.0,85.8,Rainy,,0.0,3.49,36,126,35,105
2024-12-17,Kiwi,Fruits - Tropical Fruits,R004,47.0,85.8,Rainy,,0.0,3.54,35,138,35,105
2024-12-17,Coconut,Fruits - Tropical Fruits,R002,47.0,85.8,Rainy,,0.0,3.97,37,103,35,105
2024-12-17,Cherries,Fruits - Seasonal,R002,47.0,85.8,Rainy,,0.0,4.64,26,64,20,60
2024-12-17,Peach,Fruits - Seasonal,R001,47.0,85.8,Rainy,,0.0,3.16,20,69,20,60
2024-12-17,Onion,Vegetables,R005,47.0,85.8,Rainy,,0.0,2.35,97,103,60,180
2024-12-17,Tomatoes,Vegetables,R004,47.0,85.8,Rainy,,0.0,2.8,95,97,60,180
2024-12-17,Carrots,Vegetables,R005,47.0,85.8,Rainy,,0.0,0.72,90,138,60,180
2024-12-17,Cabbage,Vegetables,R001,47.0,85.8,Rainy,,0.0,1.73,101,79,60,180
2024-12-17,Broccoli & Cauliflower,Vegetables,R001,47.0,85.8,Rainy,,0.0,0.88,100,185,60,180
2024-12-17,Potatoes & Yams,Vegetables,R005,47.0,85.8,Rainy,,0.23,0.85,127,233,60,180
2024-12-17,Cucumbers,Vegetables,R005,47.0,85.8,Rainy,,0.0,1.69,94,86,60,180
2024-12-17,Peppers,Vegetables,R002,47.0,85.8,Rainy,,0.0,2.17,91,89,60,180
2024-12-17,Herbs,Vegetables,R003,47.0,85.8,Rainy,,0.0,2.92,92,88,60,180
2024-12-17,Lettuce and Greens,Vegetables,R001,47.0,85.8,Rainy,,0.06,0.82,74,180,60,180
2024-12-17,Corn,Vegetables,R005,47.0,85.8,Rainy,,0.0,1.75,101,79,60,180
2024-12-17,Beef,Meat,R005,47.0,85.8,Rainy,,0.0,14.96,50,126,40,120
2024-12-17,Chicken,Meat,R003,47.0,85.8,Rainy,,0.0,12.64,46,120,40,120
2024-12-17,Turkey,Meat,R005,47.0,85.8,Rainy,,0.0,10.31,56,125,40,120
2024-12-17,Lamb,Meat,R005,47.0,85.8,Rainy,,0.0,7.42,52,68,40,120
2024-12-17,Pork,Meat,R003,47.0,85.8,Rainy,,0.09,11.3,49,120,40,120
2024-12-17,Shrimp,Seafood,R005,47.0,85.8,Rainy,,0.0,11.69,29,59,25,75
2024-12-17,Prawns,Seafood,R004,47.0,85.8,Rainy,,0.0,18.58,34,56,25,75
2024-12-17,Lobster,Seafood,R004,47.0,85.8,Rainy,,0.0,18.67,30,92,25,75
2024-12-17,Crabs,Seafood,R002,47.0,85.8,Rainy,,0.0,14.03,29,34,25,75
2024-12-17,Salmon,Seafood,R002,47.0,85.8,Rainy,,0.0,21.3,31,44,25,75
2024-12-17,Cod,Seafood,R002,47.0,85.8,Rainy,,0.0,14.25,32,47,25,75
2024-12-17,Icecream,Frozen,R005,47.0,85.8,Rainy,,0.0,5.8,57,101,50,150
2024-12-17,Appetizers,Frozen,R005,47.0,85.8,Rainy,,0.0,7.98,59,114,50,150
2024-12-17,Fruits and Berries,Frozen,R002,47.0,85.8,Rainy,,0.0,4.49,62,64,50,150
2024-12-17,Meals and Sides,Frozen,R002,47.0,85.8,Rainy,,0.0,4.1,63,186,50,150
2024-12-17,Pizza,Frozen,R001,47.0,85.8,Rainy,,0.0,6.44,62,90,50,150
2024-12-17,Juices,Frozen,R001,47.0,85.8,Rainy,,0.0,5.6,55,183,50,150
2024-12-17,Desserts and Dough,Frozen,R005,47.0,85.8,Rainy,,0.0,8.23,65,172,50,150
2024-12-17,Popsicles,Frozen,R003,47.0,85.8,Rainy,,0.0,4.48,65,65,50,150
2024-12-18,Cocoa & Hot chocolate,Hot Beverages,R003,41.8,70.0,Sunny,,0.0,10.69,47,192,50,150
2024-12-18,Coffee,Hot Beverages,R001,41.8,70.0,Sunny,,0.0,11.71,61,152,50,150
2024-12-18,Tea,Hot Beverages,R004,41.8,70.0,Sunny,,0.0,6.45,65,156,50,150
2024-12-18,Coconut water,Cold Beverages,R002,41.8,70.0,Sunny,,0.0,3.99,63,276,80,240
2024-12-18,Juice and smoothies,Cold Beverages,R004,41.8,70.0,Sunny,,0.0,1.98,66,289,80,240
2024-12-18,Soft drinks,Cold Beverages,R003,41.8,70.0,Sunny,,0.0,3.17,65,110,80,240
2024-12-18,Sports drinks,Cold Beverages,R005,41.8,70.0,Sunny,,0.0,1.72,67,284,80,240
2024-12-18,Water,Hydration,R003,41.8,70.0,Sunny,,0.07,2.13,75,235,100,300
2024-12-18,Sparkling water,Hydration,R005,41.8,70.0,Sunny,,0.0,1.22,65,221,100,300
2024-12-18,"Breakfast, syrup and cereal",Pantry,R004,41.8,70.0,Sunny,,0.0,5.52,67,114,60,180
2024-12-18,Condiments and spice,Pantry,R004,41.8,70.0,Sunny,,0.0,5.61,73,146,60,180
2024-12-18,"Grains, pasta",Pantry,R005,41.8,70.0,Sunny,,0.0,5.82,64,182,60,180
2024-12-18,Soups,Canned Goods,R004,41.8,70.0,Sunny,,0.0,1.82,69,110,70,210
2024-12-18,Vegetables,Canned Goods,R001,41.8,70.0,Sunny,,0.0,2.71,72,181,70,210
2024-12-18,Fruits,Canned Goods,R002,41.8,70.0,Sunny,,0.0,2.96,54,260,70,210
2024-12-18,Bagels and Muffins,Bread and Bakery,R003,41.8,70.0,Sunny,,0.0,2.89,93,147,40,120
2024-12-18,Sandwich breads,Bread and Bakery,R003,41.8,70.0,Sunny,,0.0,4.3,77,43,40,120
2024-12-18,Pitas and flatbreads,Bread and Bakery,R004,41.8,70.0,Sunny,,0.0,5.84,74,46,40,120
2024-12-18,Cookies and bakery snacks,Bread and Bakery,R002,41.8,70.0,Sunny,,0.0,5.08,84,156,40,120
2024-12-18,Baguettes and french breads,Bread and Bakery,R003,41.8,70.0,Sunny,,0.0,4.04,84,156,40,120
2024-12-18,Butter,"Dairy, eggs and cheese",R002,41.8,70.0,Sunny,,0.0,3.82,109,57,50,150
2024-12-18,Cheese - american,"Dairy, eggs and cheese",R001,41.8,70.0,Sunny,,0.0,7.71,83,150,50,150
2024-12-18,Cheese - cheddar,"Dairy, eggs and cheese",R001,41.8,70.0,Sunny,,0.0,2.5,97,150,50,150
2024-12-18,Cheese - mozerella,"Dairy, eggs and cheese",R004,41.8,70.0,Sunny,,0.0,6.55,68,150,50,150
2024-12-18,Milk and cream,"Dairy, eggs and cheese",R001,41.8,70.0,Sunny,,0.0,7.05,98,164,50,150
2024-12-18,Yogurt and pudding,"Dairy, eggs and cheese",R005,41.8,70.0,Sunny,,0.0,2.94,106,163,50,150
2024-12-18,Eggs,"Dairy, eggs and cheese",R003,41.8,70.0,Sunny,,0.0,3.95,97,150,50,150
2024-12-18,Strawberry,Fruits - Berries,R001,41.8,70.0,Sunny,,0.16,3.91,54,45,30,90
2024-12-18,Blueberry,Fruits - Berries,R003,41.8,70.0,Sunny,,0.0,4.62,57,51,30,90
2024-12-18,Raspberries,Fruits - Berries,R003,41.8,70.0,Sunny,,0.0,4.09,48,48,30,90
2024-12-18,Pineapple,Fruits - All weather,R004,41.8,70.0,Sunny,,0.0,1.38,78,117,60,180
2024-12-18,Banana,Fruits - All weather,R005,41.8,70.0,Sunny,,0.12,1.41,100,197,60,180
2024-12-18,Apples,Fruits - All weather,R004,41.8,70.0,Sunny,,0.0,0.81,64,180,60,180
2024-12-18,Watermelon,Fruits - Melons,R003,41.8,70.0,Sunny,,0.0,1.85,30,28,25,75
2024-12-18,Canteloupe,Fruits - Melons,R005,41.8,70.0,Sunny,,0.0,0.78,32,87,25,75
2024-12-18,Oranges,Fruits - Citrus,R001,41.8,70.0,Sunny,,0.0,0.57,42,87,50,150
2024-12-18,Lemon,Fruits - Citrus,R005,41.8,70.0,Sunny,,0.0,1.02,51,117,50,150
2024-12-18,Mango,Fruits - Tropical Fruits,R001,41.8,70.0,Sunny,,0.0,3.49,33,93,35,105
2024-12-18,Kiwi,Fruits - Tropical Fruits,R002,41.8,70.0,Sunny,,0.0,3.54,37,101,35,105
2024-12-18,Coconut,Fruits - Tropical Fruits,R001,41.8,70.0,Sunny,,0.0,3.97,34,69,35,105
2024-12-18,Cherries,Fruits - Seasonal,R001,41.8,70.0,Sunny,,0.0,4.64,37,27,20,60
2024-12-18,Peach,Fruits - Seasonal,R005,41.8,70.0,Sunny,,0.0,3.16,39,30,20,60
2024-12-18,Onion,Vegetables,R004,41.8,70.0,Sunny,,0.0,2.35,98,185,60,180
2024-12-18,Tomatoes,Vegetables,R004,41.8,70.0,Sunny,,0.0,2.8,95,182,60,180
2024-12-18,Carrots,Vegetables,R001,41.8,70.0,Sunny,,0.0,0.72,104,214,60,180
2024-12-18,Cabbage,Vegetables,R005,41.8,70.0,Sunny,,0.0,1.73,79,180,60,180
2024-12-18,Broccoli & Cauliflower,Vegetables,R004,41.8,70.0,Sunny,,0.0,0.88,98,87,60,180
2024-12-18,Potatoes & Yams,Vegetables,R003,41.8,70.0,Sunny,,0.0,0.85,106,127,60,180
2024-12-18,Cucumbers,Vegetables,R005,41.8,70.0,Sunny,,0.0,1.69,86,180,60,180
2024-12-18,Peppers,Vegetables,R005,41.8,70.0,Sunny,,0.0,2.17,82,187,60,180
2024-12-18,Herbs,Vegetables,R003,41.8,70.0,Sunny,,0.0,2.92,88,180,60,180
2024-12-18,Lettuce and Greens,Vegetables,R002,41.8,70.0,Sunny,,0.0,0.82,101,79,60,180
2024-12-18,Corn,Vegetables,R004,41.8,70.0,Sunny,,0.0,1.75,79,180,60,180
2024-12-18,Beef,Meat,R004,41.8,70.0,Sunny,,0.0,14.96,105,141,40,120
2024-12-18,Chicken,Meat,R005,41.8,70.0,Sunny,,0.0,12.64,91,149,40,120
2024-12-18,Turkey,Meat,R001,41.8,70.0,Sunny,,0.0,10.31,82,43,40,120
2024-12-18,Lamb,Meat,R005,41.8,70.0,Sunny,,0.0,7.42,68,120,40,120
2024-12-18,Pork,Meat,R004,41.8,70.0,Sunny,,0.0,11.3,107,133,40,120
2024-12-18,Shrimp,Seafood,R001,41.8,70.0,Sunny,,0.0,11.69,38,96,25,75
2024-12-18,Prawns,Seafood,R001,41.8,70.0,Sunny,,0.0,18.58,36,95,25,75
2024-12-18,Lobster,Seafood,R003,41.8,70.0,Sunny,,0.0,18.67,37,55,25,75
2024-12-18,Crabs,Seafood,R003,41.8,70.0,Sunny,,0.0,14.03,34,75,25,75
2024-12-18,Salmon,Seafood,R001,41.8,70.0,Sunny,,0.0,21.3,27,92,25,75
2024-12-18,Cod,Seafood,R004,41.8,70.0,Sunny,,0.0,14.25,31,91,25,75
2024-12-18,Icecream,Frozen,R001,41.8,70.0,Sunny,,0.0,5.8,59,192,50,150
2024-12-18,Appetizers,Frozen,R002,41.8,70.0,Sunny,,0.0,7.98,57,57,50,150
2024-12-18,Fruits and Berries,Frozen,R001,41.8,70.0,Sunny,,0.0,4.49,64,150,50,150
2024-12-18,Meals and Sides,Frozen,R002,41.8,70.0,Sunny,,0.0,4.1,60,126,50,150
2024-12-18,Pizza,Frozen,R003,41.8,70.0,Sunny,,0.0,6.44,60,180,50,150
2024-12-18,Juices,Frozen,R003,41.8,70.0,Sunny,,0.0,5.6,61,122,50,150
